"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","RWA","Rwanda","2016","2016",47.41738,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","PAN","Panama","2012","2012",65.34857,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","PAN","Panama","2013","2013",65.64805,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MAR","Morocco","2001","2001",44.99627,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MAR","Morocco","2006","2006",40.88351,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BEN","Benin","1999","1999",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BDI","Burundi","2001","2001",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BDI","Burundi","2003","2003",4.54545,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BDI","Burundi","2004","2004",17.3913,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BDI","Burundi","2013","2013",20.80537,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","EGY","Egypt","2013","2013",48.36669,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ZWE","Zimbabwe","2013","2013",34.10405,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ZWE","Zimbabwe","2015","2015",37.27109,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","WSM","Samoa","1999","1999",46.15385,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","WSM","Samoa","2000","2000",43.10345,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2001","2001",65.90915,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2002","2002",64.90972,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2003","2003",65.13997,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2004","2004",65.49979,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2005","2005",65.91476,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2006","2006",65.55587,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2007","2007",65.18063,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2008","2008",65.83492,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2009","2009",65.16352,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2010","2010",65.81925,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2011","2011",66.03399,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2012","2012",65.97893,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2013","2013",66.36166,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2014","2014",66.03056,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","POL","Poland","2015","2015",65.79668,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AUT","Austria","2013","2013",59.82581,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AUT","Austria","2014","2014",59.22499,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AUT","Austria","2015","2015",59.31275,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRD","Grenada","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRD","Grenada","2015","2015",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LUX","Luxembourg","2013","2013",51.82292,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LUX","Luxembourg","2014","2014",51.98638,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHN","China","2013","2013",50.13044,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHN","China","2014","2014",51.51215,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHN","China","2015","2015",51.86659,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PLW","Palau","2013","2013",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2007","2007",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2009","2009",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2010","2010",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2013","2013",50,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2014","2014",52.63158,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","OMN","Oman","2015","2015",38.88889,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NGA","Nigeria","1999","1999",44.12454,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2003","2003",50.8585,"+","National Estimation"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2004","2004",52.15819,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2005","2005",51.95963,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",52.49884,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PSE","Palestine","2013","2013",49.37063,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PSE","Palestine","2014","2014",51.13373,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PSE","Palestine","2015","2015",51.57972,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ZWE","Zimbabwe","2010","2010",43.9069,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ZWE","Zimbabwe","2011","2011",32.56981,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ZWE","Zimbabwe","2012","2012",34.59215,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ZWE","Zimbabwe","2013","2013",48.61811,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ZWE","Zimbabwe","2015","2015",37.93103,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","BTN","Bhutan","2013","2013",39.3617,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","LIE","Liechtenstein","2012","2012",25.8216,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","LIE","Liechtenstein","2014","2014",31.6092,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","LIE","Liechtenstein","2015","2015",31.01604,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","AND","Andorra","2013","2013",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","AND","Andorra","2014","2014",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","AND","Andorra","2015","2015",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ABW","Aruba","2013","2013",57.14286,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ABW","Aruba","2014","2014",72.72727,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ABW","Aruba","2015","2015",60,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","EGY","Egypt","2012","2012",52.08625,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","EGY","Egypt","2013","2013",52.80777,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LTU","Lithuania","2013","2013",66.89594,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LTU","Lithuania","2014","2014",67.17399,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LTU","Lithuania","2015","2015",66.28819,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","BRN","Brunei Darussalam","2013","2013",72.07207,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","BRN","Brunei Darussalam","2014","2014",74.02597,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","BRN","Brunei Darussalam","2015","2015",73.86139,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SAU","Saudi Arabia","2013","2013",60.03847,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SAU","Saudi Arabia","2014","2014",56.98503,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SAU","Saudi Arabia","2015","2015",56.13924,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MDA","Republic of Moldova","2013","2013",59.39172,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MDA","Republic of Moldova","2014","2014",58.15519,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MDA","Republic of Moldova","2015","2015",58.88636,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","LSO","Lesotho","2013","2013",61.91927,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","LSO","Lesotho","2014","2014",61.23427,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ECU","Ecuador","2012","2012",61.43062,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ECU","Ecuador","2013","2013",58.84307,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ECU","Ecuador","2014","2014",61.15861,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","CUB","Cuba","2013","2013",59.8724,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","CUB","Cuba","2014","2014",60.78043,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","CUB","Cuba","2015","2015",62.23983,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DOM","Dominican Republic","2012","2012",59.90415,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DOM","Dominican Republic","2014","2014",65.21481,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DOM","Dominican Republic","2015","2015",67.09575,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FRA","France","2013","2013",60.70069,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FRA","France","2014","2014",60.91614,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FRA","France","2015","2015",60.88024,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DOM","Dominican Republic","2012","2012",64.51379,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DOM","Dominican Republic","2014","2014",51.98588,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DOM","Dominican Republic","2015","2015",50.59571,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KWT","Kuwait","2013","2013",58.28091,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","TUN","Tunisia","2013","2013",58.51117,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","TUN","Tunisia","2014","2014",60.5188,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","TUN","Tunisia","2015","2015",55.53874,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","KGZ","Kyrgyzstan","2013","2013",56.52819,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","KGZ","Kyrgyzstan","2014","2014",56.36911,,
