"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2001","2001",45.4425,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2002","2002",48.44002,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2003","2003",44.3038,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2004","2004",44.71915,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2005","2005",56.84905,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2006","2006",43.22216,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2007","2007",40.13019,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2008","2008",42.17368,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2009","2009",42.21192,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2010","2010",41.23943,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2011","2011",40.01298,"+","National Estimation"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2012","2012",41.30435,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2015","2015",36.48165,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","1999","1999",20.05141,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2001","2001",15.60284,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2004","2004",21.31661,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2005","2005",13.21909,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2009","2009",16.57092,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2011","2011",18.52803,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2012","2012",17.61905,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LAO","Lao People's Democratic Republic","2015","2015",23.20899,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","1999","1999",36.52052,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2000","2000",32.2841,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2001","2001",41.5034,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2002","2002",40.45773,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2003","2003",38.87353,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2004","2004",34.03157,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2005","2005",34.49546,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2006","2006",34.88232,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2007","2007",35.12421,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2008","2008",34.87885,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2009","2009",34.02367,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2010","2010",34.00147,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2011","2011",31.25,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2012","2012",32.10135,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2013","2013",32.86374,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2014","2014",33.67595,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LVA","Latvia","2015","2015",31.44744,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2000","2000",31.68779,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2001","2001",32.53864,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2002","2002",32.00305,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2004","2004",38.05956,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2005","2005",29.2437,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2006","2006",33.31703,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2007","2007",34.8375,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2008","2008",37.27694,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2009","2009",43.75926,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2010","2010",42.95294,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LBN","Lebanon","2011","2011",43.25716,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","LSO","Lesotho","2012","2012",30.33292,,
